gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,arenaId,attendance,gameType,tournamentRound
22400012,2024-11-15 19:30:00,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,129,117,1610612737,650.0,16038.0,,
22400011,2024-11-15 19:00:00,Toronto,Raptors,1610612761,Detroit,Pistons,1610612765,95,99,1610612765,643.0,19245.0,,
22400010,2024-11-15 19:00:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,98,86,1610612753,1000125.0,17843.0,,
22400009,2024-11-15 19:00:00,Indiana,Pacers,1610612754,Miami,Heat,1610612748,111,124,1610612748,1000063.0,17274.0,,
22400228,2024-11-14 21:00:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,115,113,1610612762,1000106.0,18175.0,,
22400227,2024-11-13 22:00:00,Sacramento,Kings,1610612758,Phoenix,Suns,1610612756,127,104,1610612758,609.0,16204.0,,
22400226,2024-11-13 22:00:00,Portland,Trail Blazers,1610612757,Minnesota,Timberwolves,1610612750,106,98,1610612757,51.0,17353.0,,
22400225,2024-11-13 22:00:00,Los Angeles,Lakers,1610612747,Memphis,Grizzlies,1610612763,128,123,1610612747,1000069.0,18997.0,,
22400224,2024-11-13 20:00:00,San Antonio,Spurs,1610612759,Washington,Wizards,1610612764,139,130,1610612759,1000118.0,16602.0,,
22400223,2024-11-13 20:00:00,Milwaukee,Bucks,1610612749,Detroit,Pistons,1610612765,127,120,1610612749,642.0,17341.0,,
22400222,2024-11-13 20:00:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,111,103,1610612745,215.0,16493.0,,
22400221,2024-11-13 19:30:00,Oklahoma City,Thunder,1610612760,New Orleans,Pelicans,1610612740,106,88,1610612760,1000052.0,17180.0,,
22400220,2024-11-13 19:30:00,Philadelphia,76ers,1610612755,Cleveland,Cavaliers,1610612739,106,114,1610612739,419.0,19777.0,,
22400219,2024-11-13 19:30:00,New York,Knicks,1610612752,Chicago,Bulls,1610612741,123,124,1610612741,30.0,19812.0,,
22400218,2024-11-13 19:30:00,Brooklyn,Nets,1610612751,Boston,Celtics,1610612738,114,139,1610612738,461.0,18112.0,,
22400217,2024-11-13 19:00:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,94,90,1610612753,1000125.0,17087.0,,
22400008,2024-11-12 22:00:00,Portland,Trail Blazers,1610612757,Minnesota,Timberwolves,1610612750,122,108,1610612757,51.0,16880.0,,
22400007,2024-11-12 22:00:00,Golden State,Warriors,1610612744,Dallas,Mavericks,1610612742,120,117,1610612744,1000011.0,18064.0,,
22400006,2024-11-12 21:00:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,112,120,1610612756,1000106.0,18175.0,,
22400005,2024-11-12 20:00:00,Milwaukee,Bucks,1610612749,Toronto,Raptors,1610612761,99,85,1610612749,642.0,17341.0,,
22400004,2024-11-12 19:30:00,Philadelphia,76ers,1610612755,New York,Knicks,1610612752,99,111,1610612752,419.0,19758.0,,
22400003,2024-11-12 19:00:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,114,89,1610612753,1000125.0,17541.0,,
22400002,2024-11-12 19:00:00,Detroit,Pistons,1610612765,Miami,Heat,1610612748,123,121,1610612765,624.0,17806.0,,
22400001,2024-11-12 19:00:00,Boston,Celtics,1610612738,Atlanta,Hawks,1610612737,116,117,1610612737,17.0,19156.0,,
22400216,2024-11-11 20:00:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,116,96,1610612759,1000118.0,17163.0,,
22400215,2024-11-11 20:00:00,Oklahoma City,Thunder,1610612760,Los Angeles,Clippers,1610612746,134,128,1610612760,1000052.0,17430.0,,
22400214,2024-11-11 20:00:00,New Orleans,Pelicans,1610612740,Brooklyn,Nets,1610612751,105,107,1610612751,160.0,16895.0,,
22400213,2024-11-11 20:00:00,Houston,Rockets,1610612745,Washington,Wizards,1610612764,107,92,1610612745,215.0,15998.0,,
22400212,2024-11-11 20:00:00,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,113,119,1610612739,66.0,20560.0,,
22400211,2024-11-10 21:30:00,Los Angeles,Lakers,1610612747,Toronto,Raptors,1610612761,123,103,1610612747,1000069.0,18997.0,,
22400210,2024-11-10 21:00:00,Portland,Trail Blazers,1610612757,Memphis,Grizzlies,1610612763,89,134,1610612763,51.0,18477.0,,
22400209,2024-11-10 20:00:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,118,127,1610612758,1000051.0,17071.0,,
22400208,2024-11-10 20:00:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,122,120,1610612743,1000046.0,19908.0,,
22400207,2024-11-10 19:00:00,Oklahoma City,Thunder,1610612760,Golden State,Warriors,1610612744,116,127,1610612744,1000052.0,18203.0,,
22400206,2024-11-10 19:00:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,94,95,1610612748,61.0,18978.0,,
22400205,2024-11-10 19:00:00,Philadelphia,76ers,1610612755,Charlotte,Hornets,1610612766,107,105,1610612755,419.0,19764.0,,
22400204,2024-11-10 18:00:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,121,94,1610612753,1000125.0,18352.0,,
22400203,2024-11-10 17:00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,132,121,1610612754,1000063.0,17274.0,,
22400202,2024-11-10 15:30:00,Milwaukee,Bucks,1610612749,Boston,Celtics,1610612738,107,113,1610612738,642.0,17341.0,,
22400201,2024-11-10 15:00:00,Detroit,Pistons,1610612765,Houston,Rockets,1610612745,99,101,1610612745,624.0,18744.0,,
22400200,2024-11-09 22:30:00,Los Angeles,Clippers,1610612746,Toronto,Raptors,1610612761,105,103,1610612746,1000137.0,17927.0,,
22400199,2024-11-09 19:30:00,Cleveland,Cavaliers,1610612739,Brooklyn,Nets,1610612751,105,100,1610612739,1000006.0,19432.0,,
22400198,2024-11-09 19:30:00,Atlanta,Hawks,1610612737,Chicago,Bulls,1610612741,113,125,1610612741,650.0,17826.0,,
22400197,2024-11-09 17:00:00,San Antonio,Spurs,1610612759,Utah,Jazz,1610612762,110,111,1610612762,1000118.0,18354.0,,
22400196,2024-11-08 22:00:00,Sacramento,Kings,1610612758,Los Angeles,Clippers,1610612746,98,107,1610612746,609.0,17832.0,,
22400195,2024-11-08 22:00:00,Los Angeles,Lakers,1610612747,Philadelphia,76ers,1610612755,116,106,1610612747,1000069.0,18485.0,,
22400194,2024-11-08 21:00:00,Denver,Nuggets,1610612743,Miami,Heat,1610612748,135,122,1610612743,1000046.0,19621.0,,
22400193,2024-11-08 21:00:00,Minnesota,Timberwolves,1610612750,Portland,Trail Blazers,1610612757,127,102,1610612750,61.0,18978.0,,
22400192,2024-11-08 20:00:00,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,126,107,1610612760,1000052.0,18203.0,,
22400191,2024-11-08 20:00:00,Memphis,Grizzlies,1610612763,Washington,Wizards,1610612764,128,104,1610612763,242.0,16216.0,,
22400190,2024-11-08 19:30:00,Dallas,Mavericks,1610612742,Phoenix,Suns,1610612756,113,114,1610612756,193.0,20277.0,,
22400189,2024-11-08 19:30:00,New York,Knicks,1610612752,Milwaukee,Bucks,1610612749,116,94,1610612752,30.0,19812.0,,
22400188,2024-11-08 19:30:00,Cleveland,Cavaliers,1610612739,Golden State,Warriors,1610612744,136,117,1610612739,1000006.0,19432.0,,
22400187,2024-11-08 19:30:00,Boston,Celtics,1610612738,Brooklyn,Nets,1610612751,108,104,1610612738,17.0,19156.0,,
22400186,2024-11-08 19:00:00,Orlando,Magic,1610612753,New Orleans,Pelicans,1610612740,115,88,1610612753,1000125.0,18565.0,,
22400185,2024-11-08 19:00:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,122,121,1610612765,624.0,17913.0,,
22400184,2024-11-08 19:00:00,Charlotte,Hornets,1610612766,Indiana,Pacers,1610612754,103,83,1610612766,9.0,17024.0,,
22400183,2024-11-07 20:00:00,San Antonio,Spurs,1610612759,Portland,Trail Blazers,1610612757,118,105,1610612759,1000118.0,17120.0,,
22400182,2024-11-07 20:00:00,Milwaukee,Bucks,1610612749,Utah,Jazz,1610612762,123,100,1610612749,642.0,17341.0,,
22400181,2024-11-07 20:00:00,Chicago,Bulls,1610612741,Minnesota,Timberwolves,1610612750,119,135,1610612750,66.0,19621.0,,
22400180,2024-11-06 22:00:00,Sacramento,Kings,1610612758,Toronto,Raptors,1610612761,122,107,1610612758,609.0,16026.0,,
22400179,2024-11-06 22:00:00,Los Angeles,Clippers,1610612746,Philadelphia,76ers,1610612755,110,98,1610612746,1000137.0,15627.0,,
22400178,2024-11-06 21:00:00,Phoenix,Suns,1610612756,Miami,Heat,1610612748,115,112,1610612756,1000051.0,17071.0,,
22400177,2024-11-06 21:00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,124,122,1610612743,1000046.0,19522.0,,
22400176,2024-11-06 20:30:00,Dallas,Mavericks,1610612742,Chicago,Bulls,1610612741,119,99,1610612742,193.0,20011.0,,
22400175,2024-11-06 20:00:00,New Orleans,Pelicans,1610612740,Cleveland,Cavaliers,1610612739,122,131,1610612739,160.0,15694.0,,
22400174,2024-11-06 20:00:00,Memphis,Grizzlies,1610612763,Los Angeles,Lakers,1610612747,131,114,1610612763,242.0,17794.0,,
22400173,2024-11-06 20:00:00,Houston,Rockets,1610612745,San Antonio,Spurs,1610612759,127,100,1610612745,215.0,16208.0,,
22400172,2024-11-06 19:30:00,Boston,Celtics,1610612738,Golden State,Warriors,1610612744,112,118,1610612744,17.0,19156.0,,
22400171,2024-11-06 19:30:00,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,121,116,1610612737,650.0,16072.0,,
22400170,2024-11-06 19:00:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,118,111,1610612754,1000063.0,16218.0,,
22400169,2024-11-06 19:00:00,Charlotte,Hornets,1610612766,Detroit,Pistons,1610612765,108,107,1610612766,9.0,13247.0,,
22400168,2024-11-04 22:30:00,Los Angeles,Clippers,1610612746,San Antonio,Spurs,1610612759,113,104,1610612746,1000137.0,15927.0,,
22400167,2024-11-04 22:15:00,Phoenix,Suns,1610612756,Philadelphia,76ers,1610612755,118,116,1610612756,1000051.0,17071.0,,
22400166,2024-11-04 22:00:00,Denver,Nuggets,1610612743,Toronto,Raptors,1610612761,121,119,1610612743,1000046.0,19525.0,,
22400165,2024-11-04 21:45:00,Dallas,Mavericks,1610612742,Indiana,Pacers,1610612754,127,134,1610612754,193.0,19613.0,,
22400164,2024-11-04 21:30:00,New Orleans,Pelicans,1610612740,Portland,Trail Blazers,1610612757,100,118,1610612757,160.0,14932.0,,
22400163,2024-11-04 21:15:00,Oklahoma City,Thunder,1610612760,Orlando,Magic,1610612753,102,86,1610612760,1000052.0,17044.0,,
22400162,2024-11-04 21:00:00,Minnesota,Timberwolves,1610612750,Charlotte,Hornets,1610612766,114,93,1610612750,61.0,18978.0,,
22400161,2024-11-04 20:45:00,Houston,Rockets,1610612745,New York,Knicks,1610612752,109,97,1610612745,215.0,16417.0,,
22400160,2024-11-04 20:30:00,Chicago,Bulls,1610612741,Utah,Jazz,1610612762,126,135,1610612762,66.0,19621.0,,
22400159,2024-11-04 20:15:00,Miami,Heat,1610612748,Sacramento,Kings,1610612758,110,111,1610612758,1000100.0,19604.0,,
22400158,2024-11-04 20:00:00,Brooklyn,Nets,1610612751,Memphis,Grizzlies,1610612763,106,104,1610612751,461.0,18088.0,,
22400157,2024-11-04 19:45:00,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,93,123,1610612738,650.0,15031.0,,
22400156,2024-11-04 19:30:00,Detroit,Pistons,1610612765,Los Angeles,Lakers,1610612747,115,103,1610612765,624.0,20062.0,,
22400155,2024-11-04 19:15:00,Washington,Wizards,1610612764,Golden State,Warriors,1610612744,112,125,1610612744,77.0,15674.0,,
22400154,2024-11-04 19:00:00,Cleveland,Cavaliers,1610612739,Milwaukee,Bucks,1610612749,116,114,1610612739,1000006.0,19432.0,,
22400153,2024-11-03 19:30:00,Dallas,Mavericks,1610612742,Orlando,Magic,1610612753,108,85,1610612742,193.0,19977.0,,
22400152,2024-11-03 19:00:00,New Orleans,Pelicans,1610612740,Atlanta,Hawks,1610612737,111,126,1610612737,160.0,15505.0,,
22400151,2024-11-03 15:30:00,Brooklyn,Nets,1610612751,Detroit,Pistons,1610612765,92,106,1610612765,461.0,17086.0,,
22400150,2024-11-02 22:30:00,Los Angeles,Clippers,1610612746,Oklahoma City,Thunder,1610612760,92,105,1610612760,1000137.0,16827.0,,
22400149,2024-11-02 22:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,103,97,1610612756,1000051.0,17071.0,,
22400148,2024-11-02 22:00:00,Denver,Nuggets,1610612743,Utah,Jazz,1610612762,129,103,1610612743,1000046.0,19702.0,,
22400147,2024-11-02 21:30:00,Washington,Wizards,1610612764,Miami,Heat,1610612748,98,118,1610612748,1000121.0,20328.0,,
22400146,2024-11-02 20:00:00,San Antonio,Spurs,1610612759,Minnesota,Timberwolves,1610612750,113,103,1610612759,1000118.0,18527.0,,
22400145,2024-11-02 20:00:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,113,114,1610612739,642.0,17341.0,,
22400144,2024-11-02 20:00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,121,127,1610612744,215.0,18055.0,,
22400143,2024-11-02 19:30:00,Toronto,Raptors,1610612761,Sacramento,Kings,1610612758,131,128,1610612761,643.0,19815.0,,
22400142,2024-11-02 19:30:00,Philadelphia,76ers,1610612755,Memphis,Grizzlies,1610612763,107,124,1610612763,419.0,20066.0,,
22400141,2024-11-02 18:00:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,103,113,1610612738,9.0,19253.0,,
22400140,2024-11-01 22:00:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,114,137,1610612760,51.0,17815.0,,
22400139,2024-11-01 21:30:00,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,119,116,1610612750,61.0,18978.0,,
22400138,2024-11-01 20:00:00,New Orleans,Pelicans,1610612740,Indiana,Pacers,1610612754,125,118,1610612740,160.0,15133.0,,
22400137,2024-11-01 19:30:00,Toronto,Raptors,1610612761,Los Angeles,Lakers,1610612747,125,131,1610612747,643.0,19800.0,,
22400136,2024-11-01 19:30:00,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,120,112,1610612751,461.0,17977.0,,
22400135,2024-11-01 19:30:00,Atlanta,Hawks,1610612737,Sacramento,Kings,1610612758,115,123,1610612758,650.0,15156.0,,
22400134,2024-11-01 19:00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,98,128,1610612752,624.0,17022.0,,
22400133,2024-11-01 19:00:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,120,109,1610612739,1000006.0,19432.0,,
22400132,2024-11-01 19:00:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,109,124,1610612738,9.0,18557.0,,
22400131,2024-10-31 22:30:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,119,125,1610612756,1000137.0,16827.0,,
22400130,2024-10-31 21:00:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,88,106,1610612759,1000106.0,18175.0,,
22400129,2024-10-31 20:30:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,102,108,1610612745,193.0,20011.0,,
22400128,2024-10-31 20:00:00,Memphis,Grizzlies,1610612763,Milwaukee,Bucks,1610612749,122,99,1610612763,242.0,15377.0,,
22400127,2024-10-30 22:30:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,105,106,1610612757,1000137.0,16727.0,,
22400126,2024-10-30 22:00:00,Golden State,Warriors,1610612744,New Orleans,Pelicans,1610612740,104,89,1610612744,1000011.0,18064.0,,
22400125,2024-10-30 21:30:00,Oklahoma City,Thunder,1610612760,San Antonio,Spurs,1610612759,105,93,1610612760,1000052.0,17136.0,,
22400124,2024-10-30 20:00:00,Memphis,Grizzlies,1610612763,Brooklyn,Nets,1610612751,106,119,1610612751,242.0,14745.0,,
22400123,2024-10-30 20:00:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,102,99,1610612741,66.0,19015.0,,
22400122,2024-10-30 19:30:00,Miami,Heat,1610612748,New York,Knicks,1610612752,107,116,1610612752,1000100.0,19620.0,,
22400121,2024-10-30 19:00:00,Washington,Wizards,1610612764,Atlanta,Hawks,1610612737,133,120,1610612764,77.0,14255.0,,
22400120,2024-10-30 19:00:00,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,95,105,1610612765,419.0,19759.0,,
22400119,2024-10-30 19:00:00,Indiana,Pacers,1610612754,Boston,Celtics,1610612738,135,132,1610612754,1000063.0,17274.0,,
22400118,2024-10-30 19:00:00,Cleveland,Cavaliers,1610612739,Los Angeles,Lakers,1610612747,134,110,1610612739,1000006.0,19432.0,,
22400117,2024-10-30 19:00:00,Charlotte,Hornets,1610612766,Toronto,Raptors,1610612761,138,133,1610612766,9.0,13113.0,,
22400116,2024-10-29 22:00:00,Golden State,Warriors,1610612744,New Orleans,Pelicans,1610612740,124,106,1610612744,1000011.0,18064.0,,
22400115,2024-10-29 21:00:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,96,113,1610612758,1000106.0,18175.0,,
22400114,2024-10-29 19:30:00,Minnesota,Timberwolves,1610612750,Dallas,Mavericks,1610612742,114,120,1610612742,61.0,18978.0,,
22400113,2024-10-29 19:30:00,Brooklyn,Nets,1610612751,Denver,Nuggets,1610612743,139,144,1610612743,461.0,17926.0,,
22400112,2024-10-28 22:00:00,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,111,98,1610612758,609.0,16426.0,,
22400111,2024-10-28 22:00:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,109,105,1610612756,1000051.0,17071.0,,
22400110,2024-10-28 20:30:00,Dallas,Mavericks,1610612742,Utah,Jazz,1610612762,110,102,1610612742,193.0,19811.0,,
22400109,2024-10-28 20:00:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,101,106,1610612745,1000118.0,17519.0,,
22400108,2024-10-28 20:00:00,Memphis,Grizzlies,1610612763,Chicago,Bulls,1610612741,123,126,1610612741,242.0,15906.0,,
22400107,2024-10-28 19:30:00,Toronto,Raptors,1610612761,Denver,Nuggets,1610612743,125,127,1610612743,643.0,19082.0,,
22400106,2024-10-28 19:30:00,New York,Knicks,1610612752,Cleveland,Cavaliers,1610612739,104,110,1610612739,30.0,19812.0,,
22400105,2024-10-28 19:30:00,Miami,Heat,1610612748,Detroit,Pistons,1610612765,106,98,1610612748,1000100.0,19626.0,,
22400104,2024-10-28 19:30:00,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,119,108,1610612738,17.0,19156.0,,
22400103,2024-10-28 19:30:00,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,119,121,1610612764,650.0,14566.0,,
22400102,2024-10-28 19:00:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,119,115,1610612753,1000125.0,18846.0,,
22400101,2024-10-27 20:30:00,Golden State,Warriors,1610612744,Los Angeles,Clippers,1610612746,104,112,1610612746,1000011.0,18064.0,,
22400100,2024-10-27 19:00:00,Oklahoma City,Thunder,1610612760,Atlanta,Hawks,1610612737,128,104,1610612760,1000052.0,18203.0,,
22400099,2024-10-27 18:00:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,125,103,1610612757,51.0,16138.0,,
22400098,2024-10-27 18:00:00,Brooklyn,Nets,1610612751,Milwaukee,Bucks,1610612749,115,102,1610612751,461.0,17926.0,,
22400097,2024-10-27 15:30:00,Indiana,Pacers,1610612754,Philadelphia,76ers,1610612755,114,118,1610612755,1000063.0,17274.0,,
22400096,2024-10-26 22:30:00,Los Angeles,Lakers,1610612747,Sacramento,Kings,1610612758,131,127,1610612747,1000069.0,18997.0,,
22400095,2024-10-26 22:00:00,Phoenix,Suns,1610612756,Dallas,Mavericks,1610612742,114,102,1610612756,1000051.0,17071.0,,
22400094,2024-10-26 20:30:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,109,106,1610612759,1000118.0,18715.0,,
22400093,2024-10-26 20:00:00,Minnesota,Timberwolves,1610612750,Toronto,Raptors,1610612761,112,101,1610612750,61.0,18978.0,,
22400092,2024-10-26 20:00:00,Memphis,Grizzlies,1610612763,Orlando,Magic,1610612753,124,111,1610612763,242.0,17809.0,,
22400091,2024-10-26 20:00:00,Chicago,Bulls,1610612741,Oklahoma City,Thunder,1610612760,95,114,1610612760,66.0,20923.0,,
22400090,2024-10-26 19:00:00,Washington,Wizards,1610612764,Cleveland,Cavaliers,1610612739,116,135,1610612739,77.0,15156.0,,
22400089,2024-10-26 19:00:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,118,124,1610612738,624.0,19311.0,,
22400088,2024-10-26 19:00:00,Charlotte,Hornets,1610612766,Miami,Heat,1610612748,106,114,1610612748,9.0,19102.0,,
22400087,2024-10-26 17:00:00,Denver,Nuggets,1610612743,Los Angeles,Clippers,1610612746,104,109,1610612746,1000046.0,19691.0,,
22400086,2024-10-25 22:00:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,103,105,1610612740,51.0,16190.0,,
22400085,2024-10-25 22:00:00,Los Angeles,Lakers,1610612747,Phoenix,Suns,1610612756,123,116,1610612747,1000069.0,18997.0,,
22400084,2024-10-25 21:30:00,Utah,Jazz,1610612762,Golden State,Warriors,1610612744,86,127,1610612744,1000106.0,18175.0,,
22400083,2024-10-25 20:00:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,122,133,1610612741,642.0,17790.0,,
22400082,2024-10-25 20:00:00,Houston,Rockets,1610612745,Memphis,Grizzlies,1610612763,128,108,1610612745,215.0,18055.0,,
22400081,2024-10-25 19:30:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,123,98,1610612752,30.0,19812.0,,
22400080,2024-10-25 19:30:00,Cleveland,Cavaliers,1610612739,Detroit,Pistons,1610612765,113,101,1610612739,1000006.0,19432.0,,
22400079,2024-10-25 19:30:00,Atlanta,Hawks,1610612737,Charlotte,Hornets,1610612766,125,120,1610612737,650.0,14433.0,,
22400078,2024-10-25 19:00:00,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,115,107,1610612761,643.0,18345.0,,
22400077,2024-10-25 19:00:00,Orlando,Magic,1610612753,Brooklyn,Nets,1610612751,116,101,1610612753,1000125.0,19087.0,,
22400076,2024-10-24 22:00:00,Sacramento,Kings,1610612758,Minnesota,Timberwolves,1610612750,115,117,1610612750,609.0,18049.0,,
22400075,2024-10-24 22:00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,87,102,1610612760,1000046.0,19786.0,,
22400074,2024-10-24 19:30:00,Dallas,Mavericks,1610612742,San Antonio,Spurs,1610612759,120,109,1610612742,193.0,20373.0,,
22400073,2024-10-24 19:00:00,Washington,Wizards,1610612764,Boston,Celtics,1610612738,102,122,1610612738,77.0,18610.0,,
22400072,2024-10-23 22:00:00,Portland,Trail Blazers,1610612757,Golden State,Warriors,1610612744,104,140,1610612744,51.0,19480.0,,
22400071,2024-10-23 22:00:00,Los Angeles,Clippers,1610612746,Phoenix,Suns,1610612756,113,116,1610612756,1000137.0,17927.0,,
22400070,2024-10-23 21:00:00,Utah,Jazz,1610612762,Memphis,Grizzlies,1610612763,124,126,1610612763,1000106.0,18175.0,,
22400069,2024-10-23 20:00:00,New Orleans,Pelicans,1610612740,Chicago,Bulls,1610612741,123,111,1610612740,160.0,18581.0,,
22400068,2024-10-23 20:00:00,Houston,Rockets,1610612745,Charlotte,Hornets,1610612766,105,110,1610612766,215.0,18055.0,,
22400067,2024-10-23 19:30:00,Toronto,Raptors,1610612761,Cleveland,Cavaliers,1610612739,106,136,1610612739,643.0,19800.0,,
22400066,2024-10-23 19:30:00,Philadelphia,76ers,1610612755,Milwaukee,Bucks,1610612749,109,124,1610612749,419.0,19754.0,,
22400065,2024-10-23 19:30:00,Miami,Heat,1610612748,Orlando,Magic,1610612753,97,116,1610612753,1000100.0,19630.0,,
22400064,2024-10-23 19:30:00,Atlanta,Hawks,1610612737,Brooklyn,Nets,1610612751,120,116,1610612737,650.0,17548.0,,
22400063,2024-10-23 19:00:00,Detroit,Pistons,1610612765,Indiana,Pacers,1610612754,109,115,1610612754,624.0,20062.0,,
22400062,2024-10-22 22:00:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,110,103,1610612747,1000069.0,18997.0,,
22400061,2024-10-22 19:30:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,132,109,1610612738,17.0,19156.0,,